"","seqnames","start","end","width","strand","V4","V5","V6","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"2373","chr11",30025797,30026342,546,"*","H33K36M_ATAC_peak_2373",311,".","Promoter",11,29743048,30026033,282986,2,"237711","ENSMUST00000058902.5",0
"2374","chr11",30247232,30247431,200,"*","H33K36M_ATAC_peak_2374",59,".","Intron (ENSMUST00000006629.13/20742, intron 1 of 35)",11,30109948,30267214,157267,2,"20742","ENSMUST00000124231.1",19783
"2375","chr11",30649044,30649254,211,"*","H33K36M_ATAC_peak_2375",93,".","Promoter",11,30505991,30649587,143597,2,"75572","ENSMUST00000074613.3",333
"2376","chr11",30771580,30771808,229,"*","H33K36M_ATAC_peak_2376",105,".","Promoter",11,30771726,30880361,108636,1,"103554","ENSMUST00000041231.13",0
"2377","chr11",30800222,30800421,200,"*","H33K36M_ATAC_peak_2377",57,".","Intron (ENSMUST00000041231.13/103554, intron 3 of 46)",11,30811537,30813729,2193,1,"103554","ENSMUST00000133430.1",-11116
"2378","chr11",30954259,30954587,329,"*","H33K36M_ATAC_peak_2378",100,".","Promoter",11,30954395,31102704,148310,1,"65257","ENSMUST00000020551.12",0
"2379","chr11",30986267,30986541,275,"*","H33K36M_ATAC_peak_2379",119,".","Promoter",11,30976707,30986350,9644,2,"68044","ENSMUST00000101394.4",0
"2380","chr11",31671847,31672129,283,"*","H33K36M_ATAC_peak_2380",165,".","Promoter",11,31665181,31671885,6705,2,"69556","ENSMUST00000058060.13",0
"2381","chr11",31796371,31796570,200,"*","H33K36M_ATAC_peak_2381",60,".","Intron (ENSMUST00000129425.7/414116, intron 3 of 3)",11,31790113,31824473,34361,2,"414116","ENSMUST00000129425.7",27903
"2382","chr11",31870606,31870952,347,"*","H33K36M_ATAC_peak_2382",240,".","Distal Intergenic",11,31872211,31931577,59367,1,"67579","ENSMUST00000020543.12",-1259
"2383","chr11",32205146,32205550,405,"*","H33K36M_ATAC_peak_2383",180,".","Promoter",11,32205415,32208984,3570,1,"78372","ENSMUST00000039601.9",0
"2384","chr11",32224839,32225051,213,"*","H33K36M_ATAC_peak_2384",66,".","Downstream (<1kb)",11,32226505,32232022,5518,1,"268395","ENSMUST00000142964.7",-1454
"2385","chr11",32267517,32267716,200,"*","H33K36M_ATAC_peak_2385",41,".","Promoter",11,32225628,32267689,42062,2,"17168","ENSMUST00000124640.7",0
"2386","chr11",32345622,32345854,233,"*","H33K36M_ATAC_peak_2386",51,".","Distal Intergenic",11,32347820,32428173,80354,1,"268396","ENSMUST00000038753.5",-1966
"2387","chr11",32375131,32375584,454,"*","H33K36M_ATAC_peak_2387",66,".","Intron (ENSMUST00000038753.5/268396, intron 2 of 12)",11,32347840,32390300,42461,1,"268396","ENSMUST00000138771.1",27291
"2388","chr11",32398333,32398552,220,"*","H33K36M_ATAC_peak_2388",50,".","Intron (ENSMUST00000038753.5/268396, intron 6 of 12)",11,32347840,32390300,42461,1,"268396","ENSMUST00000138771.1",50493
"2389","chr11",32435705,32435996,292,"*","H33K36M_ATAC_peak_2389",186,".","Distal Intergenic",11,32455370,32516687,61318,1,"327900","ENSMUST00000051053.4",-19374
"2390","chr11",32533904,32534222,319,"*","H33K36M_ATAC_peak_2390",77,".","Promoter",11,32533305,32624587,91283,1,"20868","ENSMUST00000102821.3",599
"2391","chr11",32552716,32553183,468,"*","H33K36M_ATAC_peak_2391",154,".","Intron (ENSMUST00000102821.3/20868, intron 1 of 18)",11,32533305,32624587,91283,1,"20868","ENSMUST00000102821.3",19411
"2392","chr11",32605448,32605740,293,"*","H33K36M_ATAC_peak_2392",58,".","Intron (ENSMUST00000102821.3/20868, intron 12 of 18)",11,32588595,32598528,9934,1,"20868","ENSMUST00000143397.1",16853
"2393","chr11",32642299,32642832,534,"*","H33K36M_ATAC_peak_2393",111,".","Promoter",11,32642724,32746569,103846,1,"103583","ENSMUST00000109366.7",0
"2394","chr11",32693896,32694104,209,"*","H33K36M_ATAC_peak_2394",44,".","Intron (ENSMUST00000109366.7/103583, intron 1 of 12)",11,32642904,32720574,77671,1,"103583","ENSMUST00000143290.1",50992
"2395","chr11",32925411,32926058,648,"*","H33K36M_ATAC_peak_2395",105,".","Intron (ENSMUST00000150073.1/ENSMUST00000150073.1, intron 1 of 2)",11,32820373,32824605,4233,2,"69351","ENSMUST00000020508.3",-100806
"2396","chr11",32991171,32991378,208,"*","H33K36M_ATAC_peak_2396",88,".","Distal Intergenic",11,33117430,33146795,29366,2,"14172","ENSMUST00000109363.7",155417
"2397","chr11",33070671,33070893,223,"*","H33K36M_ATAC_peak_2397",44,".","Intron (ENSMUST00000147896.1/ENSMUST00000147896.1, intron 1 of 3)",11,33117430,33146795,29366,2,"14172","ENSMUST00000109363.7",75902
"2398","chr11",33088153,33088352,200,"*","H33K36M_ATAC_peak_2398",39,".","Distal Intergenic",11,33117430,33146795,29366,2,"14172","ENSMUST00000109363.7",58443
"2399","chr11",33122785,33123313,529,"*","H33K36M_ATAC_peak_2399",95,".","Intron (ENSMUST00000109363.7/14172, intron 3 of 3)",11,33117430,33146795,29366,2,"14172","ENSMUST00000109363.7",23482
"2400","chr11",33148420,33148702,283,"*","H33K36M_ATAC_peak_2400",99,".","Distal Intergenic",11,33117430,33147400,29971,2,"14172","ENSMUST00000020507.7",-1020
"2401","chr11",33163046,33163319,274,"*","H33K36M_ATAC_peak_2401",88,".","Promoter",11,33152287,33163206,10920,2,"18148","ENSMUST00000075641.9",0
"2402","chr11",33656309,33656508,200,"*","H33K36M_ATAC_peak_2402",40,".","Intron (ENSMUST00000101368.8/70357, intron 1 of 7)",11,33630551,33680571,50021,2,"70357","ENSMUST00000238436.1",24063
"2403","chr11",34833577,34833793,217,"*","H33K36M_ATAC_peak_2403",82,".","Promoter",11,34809190,34833641,24452,2,"70385","ENSMUST00000093191.2",0
"2404","chr11",34899435,34899698,264,"*","H33K36M_ATAC_peak_2404",83,".","Distal Intergenic",11,34809190,34833641,24452,2,"70385","ENSMUST00000093191.2",-65794
"2405","chr11",35065984,35066194,211,"*","H33K36M_ATAC_peak_2405",77,".","Distal Intergenic",11,35121224,35708507,587284,1,"20564","ENSMUST00000069837.3",-55030
"2406","chr11",35587170,35587448,279,"*","H33K36M_ATAC_peak_2406",97,".","Intron (ENSMUST00000069837.3/20564, intron 9 of 35)",11,35616816,35616925,110,1,"723924","ENSMUST00000083649.1",-29368
"2407","chr11",35769198,35769627,430,"*","H33K36M_ATAC_peak_2407",359,".","Promoter",11,35769484,35791285,21802,1,"211347","ENSMUST00000018990.7",0
"2408","chr11",35834362,35834624,263,"*","H33K36M_ATAC_peak_2408",78,".","Promoter",11,35808381,35834506,26126,2,"104458","ENSMUST00000018992.3",0
"2409","chr11",35970844,35971192,349,"*","H33K36M_ATAC_peak_2409",129,".","Intron (ENSMUST00000018993.6/211652, intron 1 of 22)",11,35838400,35980527,142128,2,"211652","ENSMUST00000018993.6",9335
"2410","chr11",36001424,36001636,213,"*","H33K36M_ATAC_peak_2410",62,".","Distal Intergenic",11,35838400,35980527,142128,2,"211652","ENSMUST00000018993.6",-20897
"2411","chr11",36036399,36036626,228,"*","H33K36M_ATAC_peak_2411",52,".","Intron (ENSMUST00000102801.7/23964, intron 27 of 30)",11,35838400,35980527,142128,2,"211652","ENSMUST00000018993.6",-55872
"2412","chr11",36610463,36610774,312,"*","H33K36M_ATAC_peak_2412",68,".","Intron (ENSMUST00000102801.7/23964, intron 4 of 30)",11,36140752,36677745,536994,2,"23964","ENSMUST00000149787.7",66971
"2413","chr11",37186283,37186482,200,"*","H33K36M_ATAC_peak_2413",57,".","Intron (ENSMUST00000102801.7/23964, intron 1 of 30)",11,36006656,37235882,1229227,2,"23964","ENSMUST00000102801.7",49400
"2414","chr11",38297693,38297976,284,"*","H33K36M_ATAC_peak_2414",83,".","Distal Intergenic",11,38493330,38520013,26684,2,"100502917","ENSMUST00000133599.1",222037
"2415","chr11",40402279,40402550,272,"*","H33K36M_ATAC_peak_2415",185,".","Distal Intergenic",11,40680710,40685227,4518,2,"108645","ENSMUST00000137797.1",282677
"2416","chr11",40692269,40692881,613,"*","H33K36M_ATAC_peak_2416",94,".","Promoter",11,40679314,40692774,13461,2,"108645","ENSMUST00000040167.10",0
"2417","chr11",40693484,40693788,305,"*","H33K36M_ATAC_peak_2417",75,".","Promoter",11,40679314,40692774,13461,2,"108645","ENSMUST00000040167.10",-710
"2418","chr11",40733297,40733706,410,"*","H33K36M_ATAC_peak_2418",128,".","Promoter",11,40701395,40733422,32028,2,"15366","ENSMUST00000020579.8",0
"2419","chr11",40755121,40755595,475,"*","H33K36M_ATAC_peak_2419",556,".","Promoter",11,40748552,40755311,6760,2,"12450","ENSMUST00000020576.7",0
"2420","chr11",40790346,40790562,217,"*","H33K36M_ATAC_peak_2420",70,".","Distal Intergenic",11,40748552,40755311,6760,2,"12450","ENSMUST00000020576.7",-35035
"2421","chr11",40972745,40972944,200,"*","H33K36M_ATAC_peak_2421",54,".","Distal Intergenic",11,40748552,40755311,6760,2,"12450","ENSMUST00000020576.7",-217434
"2422","chr11",43183619,43183818,200,"*","H33K36M_ATAC_peak_2422",42,".","Intron (ENSMUST00000077659.5/319767, intron 3 of 21)",11,43155671,43262285,106615,1,"319767","ENSMUST00000238415.1",27948
"2423","chr11",43263984,43264183,200,"*","H33K36M_ATAC_peak_2423",30,".","Intron (ENSMUST00000144024.1/ENSMUST00000144024.1, intron 1 of 1)",11,43155671,43262285,106615,1,"319767","ENSMUST00000238415.1",108313
"2424","chr11",43426114,43426409,296,"*","H33K36M_ATAC_peak_2424",144,".","Promoter",11,43420250,43426251,6002,2,"30939","ENSMUST00000020687.14",0
"2425","chr11",43433714,43433913,200,"*","H33K36M_ATAC_peak_2425",60,".","Promoter",11,43433744,43438276,4533,1,"193116","ENSMUST00000126128.7",0
"2426","chr11",43586527,43586922,396,"*","H33K36M_ATAC_peak_2426",88,".","3' UTR",11,43596049,43601540,5492,2,"16204","ENSMUST00000020672.4",14618
"2427","chr11",43681590,43682102,513,"*","H33K36M_ATAC_peak_2427",412,".","Promoter",11,43681998,43707191,25194,1,"70802","ENSMUST00000061070.5",0
"2428","chr11",43747801,43748263,463,"*","H33K36M_ATAC_peak_2428",236,".","Promoter",11,43729512,43748008,18497,2,"66827","ENSMUST00000109278.7",0
"2429","chr11",43958813,43959166,354,"*","H33K36M_ATAC_peak_2429",50,".","Exon (ENSMUST00000148504.1/ENSMUST00000148504.1, exon 1 of 7)",11,43776023,43901210,125188,2,"11548","ENSMUST00000139906.1",-57603
"2430","chr11",44470328,44470731,404,"*","H33K36M_ATAC_peak_2430",140,".","Promoter",11,44454571,44470498,15928,2,"79560","ENSMUST00000102795.3",0
"2431","chr11",44520080,44520279,200,"*","H33K36M_ATAC_peak_2431",42,".","Promoter",11,44520305,44548925,28621,1,"74315","ENSMUST00000124959.1",-26
"2432","chr11",44617065,44617441,377,"*","H33K36M_ATAC_peak_2432",70,".","Promoter",11,44617317,45004995,387679,1,"13591","ENSMUST00000109268.1",0
"2433","chr11",44835175,44835519,345,"*","H33K36M_ATAC_peak_2433",158,".","Intron (ENSMUST00000109268.1/13591, intron 6 of 15)",11,44912138,44972914,60777,1,"13591","ENSMUST00000140822.1",-76619
"2434","chr11",44948605,44948871,267,"*","H33K36M_ATAC_peak_2434",109,".","Intron (ENSMUST00000109268.1/13591, intron 10 of 15)",11,44912138,44972914,60777,1,"13591","ENSMUST00000140822.1",36467
"2435","chr11",45103629,45104013,385,"*","H33K36M_ATAC_peak_2435",32,".","Exon (ENSMUST00000143869.1/100504255, exon 3 of 3)",11,45102866,45116928,14063,2,"100504255","ENSMUST00000143869.1",12915
"2436","chr11",45805206,45805678,473,"*","H33K36M_ATAC_peak_2436",59,".","Distal Intergenic",11,45808087,45841171,33085,1,"100009664","ENSMUST00000137002.1",-2409
"2437","chr11",45926857,45927061,205,"*","H33K36M_ATAC_peak_2437",82,".","Downstream (1-2kb)",11,45928269,45944935,16667,2,"72290","ENSMUST00000129820.7",17874
"2438","chr11",45944967,45945171,205,"*","H33K36M_ATAC_peak_2438",66,".","Promoter",11,45931080,45944935,13856,2,"72290","ENSMUST00000062458.5",-32
"2439","chr11",45955132,45955629,498,"*","H33K36M_ATAC_peak_2439",151,".","Promoter",11,45946843,45955188,8346,2,"66628","ENSMUST00000109254.1",0
"2440","chr11",46065742,46066000,259,"*","H33K36M_ATAC_peak_2440",56,".","Intron (ENSMUST00000011400.7/11492, intron 3 of 22)",11,46056058,46065082,9025,1,"11492","ENSMUST00000137014.1",9684
"2441","chr11",46073043,46073264,222,"*","H33K36M_ATAC_peak_2441",53,".","Intron (ENSMUST00000011400.7/11492, intron 3 of 22)",11,46056058,46065082,9025,1,"11492","ENSMUST00000137014.1",16985
"2442","chr11",46073380,46073637,258,"*","H33K36M_ATAC_peak_2442",53,".","Intron (ENSMUST00000011400.7/11492, intron 3 of 22)",11,46056058,46065082,9025,1,"11492","ENSMUST00000137014.1",17322
"2443","chr11",46431250,46431449,200,"*","H33K36M_ATAC_peak_2443",57,".","Distal Intergenic",11,46436925,46440858,3934,1,"66213","ENSMUST00000152119.1",-5476
"2444","chr11",46436771,46437079,309,"*","H33K36M_ATAC_peak_2444",230,".","Promoter",11,46436925,46440858,3934,1,"66213","ENSMUST00000152119.1",0
"2445","chr11",47158069,47158304,236,"*","H33K36M_ATAC_peak_2445",61,".","Intron (ENSMUST00000109220.7/24052, intron 3 of 6)",11,46978785,47379522,400738,2,"24052","ENSMUST00000077221.5",221218
"2446","chr11",47305014,47305377,364,"*","H33K36M_ATAC_peak_2446",69,".","Intron (ENSMUST00000109220.7/24052, intron 2 of 6)",11,46978785,47379522,400738,2,"24052","ENSMUST00000077221.5",74145
"2447","chr11",47379219,47379650,432,"*","H33K36M_ATAC_peak_2447",233,".","Promoter",11,46978785,47379522,400738,2,"24052","ENSMUST00000077221.5",0
"2448","chr11",48799933,48800608,676,"*","H33K36M_ATAC_peak_2448",96,".","Promoter",11,48800332,48804974,4643,1,"14694","ENSMUST00000142269.1",0
"2449","chr11",48817278,48817651,374,"*","H33K36M_ATAC_peak_2449",166,".","Promoter",11,48806404,48817353,10950,2,"211007","ENSMUST00000047145.13",0
"2450","chr11",48872141,48872401,261,"*","H33K36M_ATAC_peak_2450",81,".","Promoter",11,48861968,48871683,9716,2,"15944","ENSMUST00000147151.1",-458
"2451","chr11",48898967,48899346,380,"*","H33K36M_ATAC_peak_2451",53,".","Intron (ENSMUST00000109210.7/432555, intron 3 of 4)",11,48887422,48902152,14731,2,"432555","ENSMUST00000109210.7",2806
"2452","chr11",49203363,49203745,383,"*","H33K36M_ATAC_peak_2452",108,".","Promoter",11,49203485,49213636,10152,1,"22720","ENSMUST00000128932.7",0
"2453","chr11",49232880,49233215,336,"*","H33K36M_ATAC_peak_2453",135,".","Distal Intergenic",11,49244191,49263022,18832,1,"17308","ENSMUST00000167400.7",-10976
"2454","chr11",49243728,49244492,765,"*","H33K36M_ATAC_peak_2454",126,".","Promoter",11,49244191,49263022,18832,1,"17308","ENSMUST00000167400.7",0
"2455","chr11",49250405,49250703,299,"*","H33K36M_ATAC_peak_2455",95,".","Promoter",11,49250512,49263030,12519,1,"17308","ENSMUST00000101293.10",0
"2456","chr11",49712624,49713035,412,"*","H33K36M_ATAC_peak_2456",134,".","Promoter",11,49671503,49712723,41221,2,"104625","ENSMUST00000145353.7",0
"2457","chr11",49811092,49811291,200,"*","H33K36M_ATAC_peak_2457",71,".","Intron (ENSMUST00000020629.4/14584, intron 5 of 18)",11,49794187,49838613,44427,1,"14584","ENSMUST00000020629.4",16905
"2458","chr11",49846510,49846940,431,"*","H33K36M_ATAC_peak_2458",169,".","Promoter",11,49846751,49886421,39671,1,"26420","ENSMUST00000109179.8",0
"2459","chr11",50130842,50131041,200,"*","H33K36M_ATAC_peak_2459",52,".","Promoter",11,50131396,50172030,40635,1,"76795","ENSMUST00000093138.12",-355
"2460","chr11",50131245,50131449,205,"*","H33K36M_ATAC_peak_2460",52,".","Promoter",11,50131396,50172030,40635,1,"76795","ENSMUST00000093138.12",0
"2461","chr11",50174651,50174971,321,"*","H33K36M_ATAC_peak_2461",142,".","Promoter",11,50174849,50200115,25267,1,"68067","ENSMUST00000020647.9",0
"2462","chr11",50210037,50210304,268,"*","H33K36M_ATAC_peak_2462",122,".","Promoter",11,50200611,50210765,10155,2,"18412","ENSMUST00000143379.1",461
"2463","chr11",50213012,50213211,200,"*","H33K36M_ATAC_peak_2463",43,".","Intron (ENSMUST00000147468.7/103534, intron 1 of 2)",11,50210890,50231099,20210,1,"103534","ENSMUST00000147468.7",2122
"2464","chr11",50224764,50224963,200,"*","H33K36M_ATAC_peak_2464",43,".","Promoter",11,50225335,50235103,9769,1,"103534","ENSMUST00000041725.13",-372
"2465","chr11",50292298,50292631,334,"*","H33K36M_ATAC_peak_2465",86,".","Promoter",11,50255634,50292311,36678,2,"103806","ENSMUST00000059458.4",0
"2466","chr11",50325546,50326074,529,"*","H33K36M_ATAC_peak_2466",133,".","Promoter",11,50293961,50325673,31713,2,"12330","ENSMUST00000179865.7",0
"2467","chr11",50377757,50377956,200,"*","H33K36M_ATAC_peak_2467",46,".","Promoter",11,50377765,50382606,4842,1,"59013","ENSMUST00000127964.7",0
"2468","chr11",50439759,50440030,272,"*","H33K36M_ATAC_peak_2468",99,".","Distal Intergenic",11,50389286,50431125,41840,2,"216724","ENSMUST00000020643.3",-8634
"2469","chr11",50674456,50674681,226,"*","H33K36M_ATAC_peak_2469",52,".","Intron (ENSMUST00000142118.2/216725, intron 3 of 20)",11,50602084,50807573,205490,1,"216725","ENSMUST00000040523.8",72372
"2470","chr11",50707312,50707665,354,"*","H33K36M_ATAC_peak_2470",44,".","Intron (ENSMUST00000142118.2/216725, intron 3 of 20)",11,50776179,50777015,837,1,"216725","ENSMUST00000125988.1",-68514
"2471","chr11",50827677,50827876,200,"*","H33K36M_ATAC_peak_2471",57,".","Promoter",11,50811086,50827690,16605,2,"30944","ENSMUST00000109135.8",0
"2472","chr11",50931526,50931894,369,"*","H33K36M_ATAC_peak_2472",81,".","Promoter",11,50921823,50931633,9811,2,"27274","ENSMUST00000109124.9",0
"2473","chr11",51059225,51059424,200,"*","H33K36M_ATAC_peak_2473",44,".","Promoter",11,51059257,51071362,12106,1,"21408","ENSMUST00000102766.9",0
"2474","chr11",51262926,51263177,252,"*","H33K36M_ATAC_peak_2474",133,".","Promoter",11,51263114,51281764,18651,1,"12750","ENSMUST00000093132.12",0
"2475","chr11",51584643,51584906,264,"*","H33K36M_ATAC_peak_2475",59,".","Promoter",11,51584757,51603254,18498,1,"72947","ENSMUST00000101250.11",0
"2476","chr11",51619507,51619831,325,"*","H33K36M_ATAC_peak_2476",77,".","Promoter",11,51619735,51623714,3980,1,"52530","ENSMUST00000127405.1",0
"2477","chr11",51636405,51636611,207,"*","H33K36M_ATAC_peak_2477",59,".","Promoter",11,51623673,51635896,12224,2,"66089","ENSMUST00000001081.9",-509
"2478","chr11",51688611,51689213,603,"*","H33K36M_ATAC_peak_2478",89,".","Promoter",11,51685386,51688653,3268,2,"66050","ENSMUST00000007921.8",0
"2479","chr11",51756346,51756717,372,"*","H33K36M_ATAC_peak_2479",84,".","Promoter",11,51692264,51756618,64355,2,"77371","ENSMUST00000109097.8",0
"2480","chr11",51832474,51832779,306,"*","H33K36M_ATAC_peak_2480",54,".","Intron (ENSMUST00000020655.13/76901, intron 4 of 11)",11,51842301,51857125,14825,2,"76901","ENSMUST00000151277.1",24346
"2481","chr11",51874323,51874706,384,"*","H33K36M_ATAC_peak_2481",82,".","Distal Intergenic",11,51813455,51857653,44199,2,"76901","ENSMUST00000109090.7",-16670
"2482","chr11",51916035,51916267,233,"*","H33K36M_ATAC_peak_2482",89,".","Distal Intergenic",11,51967661,51977334,9674,1,"52626","ENSMUST00000102763.4",-51394
"2483","chr11",52004204,52004404,201,"*","H33K36M_ATAC_peak_2483",57,".","Promoter",11,52004221,52033802,29582,1,"213084","ENSMUST00000109079.8",0
"2484","chr11",52071823,52072185,363,"*","H33K36M_ATAC_peak_2484",50,".","Intron (ENSMUST00000121591.7/213084, intron 13 of 13)",11,52098681,52127778,29098,1,"19052","ENSMUST00000020608.2",-26496
"2485","chr11",52080002,52080388,387,"*","H33K36M_ATAC_peak_2485",90,".","Intron (ENSMUST00000121591.7/213084, intron 13 of 13)",11,52098681,52127778,29098,1,"19052","ENSMUST00000020608.2",-18293
"2486","chr11",52098486,52098844,359,"*","H33K36M_ATAC_peak_2486",71,".","Promoter",11,52098681,52127778,29098,1,"19052","ENSMUST00000020608.2",0
"2487","chr11",52333679,52333984,306,"*","H33K36M_ATAC_peak_2487",83,".","Distal Intergenic",11,52360860,52389397,28538,1,"22333","ENSMUST00000102758.7",-26876
"2488","chr11",52360926,52361175,250,"*","H33K36M_ATAC_peak_2488",36,".","Promoter",11,52361135,52388496,27362,1,"22333","ENSMUST00000125694.7",0
"2489","chr11",52502708,52502907,200,"*","H33K36M_ATAC_peak_2489",32,".","Distal Intergenic",11,52396646,52403274,6629,1,"213673","ENSMUST00000136303.1",106062
"2490","chr11",52551517,52551716,200,"*","H33K36M_ATAC_peak_2490",57,".","Distal Intergenic",11,52396646,52403274,6629,1,"213673","ENSMUST00000136303.1",154871
"2491","chr11",53300403,53300783,381,"*","H33K36M_ATAC_peak_2491",81,".","Promoter",11,53259814,53300457,40644,2,"15525","ENSMUST00000020630.7",0
"2492","chr11",53308846,53309261,416,"*","H33K36M_ATAC_peak_2492",126,".","Distal Intergenic",11,53259814,53300457,40644,2,"15525","ENSMUST00000020630.7",-8389
"2493","chr11",53430679,53431332,654,"*","H33K36M_ATAC_peak_2493",100,".","Promoter",11,53431023,53436902,5880,1,"14566","ENSMUST00000156037.1",0
"2494","chr11",53443992,53444212,221,"*","H33K36M_ATAC_peak_2494",84,".","Distal Intergenic",11,53433299,53437904,4606,1,"14566","ENSMUST00000018382.6",10693
"2495","chr11",53520632,53520918,287,"*","H33K36M_ATAC_peak_2495",54,".","Promoter",11,53519927,53541847,21921,1,"20362","ENSMUST00000147912.1",705
"2496","chr11",53763500,53763704,205,"*","H33K36M_ATAC_peak_2496",71,".","Promoter",11,53763597,53763654,58,2,"102465772","ENSMUST00000184599.1",0
"2497","chr11",53763840,53764132,293,"*","H33K36M_ATAC_peak_2497",90,".","Promoter",11,53763597,53763654,58,2,"102465772","ENSMUST00000184599.1",-186
"2498","chr11",53769818,53770017,200,"*","H33K36M_ATAC_peak_2498",40,".","Promoter",11,53770014,53777323,7310,1,"16362","ENSMUST00000108920.8",0
"2499","chr11",53795878,53796259,382,"*","H33K36M_ATAC_peak_2499",54,".","Promoter",11,53783418,53795875,12458,2,"622459","ENSMUST00000153206.7",-3
"2500","chr11",53891672,53892082,411,"*","H33K36M_ATAC_peak_2500",91,".","Promoter",11,53864542,53891660,27119,2,"20520","ENSMUST00000019044.7",-12
"2501","chr11",54019066,54019543,478,"*","H33K36M_ATAC_peak_2501",54,".","Intron (ENSMUST00000020586.6/30805, intron 1 of 9)",11,54014260,54027952,13693,2,"30805","ENSMUST00000154369.1",8409
"2502","chr11",54060410,54060691,282,"*","H33K36M_ATAC_peak_2502",96,".","Intron (ENSMUST00000018755.9/30794, intron 2 of 6)",11,54063723,54064568,846,2,"30794","ENSMUST00000151948.1",3877
"2503","chr11",54112975,54113226,252,"*","H33K36M_ATAC_peak_2503",108,".","Promoter",11,54113203,54114274,1072,1,"18452","ENSMUST00000155299.1",0
"2504","chr11",54140008,54140630,623,"*","H33K36M_ATAC_peak_2504",125,".","Distal Intergenic",11,54127693,54131665,3973,1,"18452","ENSMUST00000139315.1",12315
"2505","chr11",54214688,54214956,269,"*","H33K36M_ATAC_peak_2505",70,".","Distal Intergenic",11,54177772,54213285,35514,2,"71056","ENSMUST00000131019.1",-1403
"2506","chr11",54522560,54522962,403,"*","H33K36M_ATAC_peak_2506",105,".","Promoter",11,54522847,54699285,176439,1,"192786","ENSMUST00000102743.9",0
"2507","chr11",54787571,54787790,220,"*","H33K36M_ATAC_peak_2507",118,".","Promoter",11,54717456,54787675,70220,2,"72729","ENSMUST00000064104.12",0
"2508","chr11",54860574,54860931,358,"*","H33K36M_ATAC_peak_2508",129,".","Promoter",11,54826866,54860916,34051,2,"75530","ENSMUST00000148070.7",0
"2509","chr11",54881144,54881369,226,"*","H33K36M_ATAC_peak_2509",36,".","Distal Intergenic",11,54866481,54870307,3827,1,"15254","ENSMUST00000117710.1",14663
"2510","chr11",54955977,54956203,227,"*","H33K36M_ATAC_peak_2510",42,".","Promoter",11,54910785,54956122,45338,2,"57783","ENSMUST00000108889.9",0
"2511","chr11",55033318,55033550,233,"*","H33K36M_ATAC_peak_2511",69,".","Promoter",11,54979108,55033445,54338,2,"11749","ENSMUST00000102727.2",0
"2512","chr11",55274528,55274914,387,"*","H33K36M_ATAC_peak_2512",92,".","Intron (ENSMUST00000068853.12/245827, intron 12 of 23)",11,55250610,55312257,61648,2,"245827","ENSMUST00000108864.1",37343
"2513","chr11",55419691,55420063,373,"*","H33K36M_ATAC_peak_2513",94,".","Promoter",11,55394500,55419898,25399,2,"20692","ENSMUST00000108858.7",0
"2514","chr11",55428220,55428595,376,"*","H33K36M_ATAC_peak_2514",185,".","Distal Intergenic",11,55395421,55423183,27763,2,"20692","ENSMUST00000214685.1",-5037
"2515","chr11",55453683,55453958,276,"*","H33K36M_ATAC_peak_2515",54,".","Intron (ENSMUST00000108857.1/11927, intron 2 of 3)",11,55446644,55461197,14554,2,"11927","ENSMUST00000138412.1",7239
"2516","chr11",55461116,55461456,341,"*","H33K36M_ATAC_peak_2516",250,".","Promoter",11,55446641,55461239,14599,2,"11927","ENSMUST00000108857.1",0
"2517","chr11",55469055,55469808,754,"*","H33K36M_ATAC_peak_2517",273,".","Promoter",11,55469685,55504838,35154,1,"27041","ENSMUST00000018727.3",0
"2518","chr11",55748129,55748328,200,"*","H33K36M_ATAC_peak_2518",50,".","Distal Intergenic",11,55514238,55608198,93961,2,"14654","ENSMUST00000102716.9",-139931
"2519","chr11",57445238,57445511,274,"*","H33K36M_ATAC_peak_2519",116,".","Distal Intergenic",11,57505290,57507428,2139,2,"67726","ENSMUST00000129596.1",61917
"2520","chr11",57645047,57645246,200,"*","H33K36M_ATAC_peak_2520",52,".","Promoter",11,57645442,57787514,142073,1,"171212","ENSMUST00000066987.13",-196
"2521","chr11",57707430,57707629,200,"*","H33K36M_ATAC_peak_2521",79,".","Intron (ENSMUST00000066987.13/171212, intron 1 of 11)",11,57623698,57649494,25797,2,"78762","ENSMUST00000142486.1",-57936
"2522","chr11",57801365,57801599,235,"*","H33K36M_ATAC_peak_2522",63,".","Promoter",11,57795499,57801417,5919,2,"76516","ENSMUST00000152790.7",0
"2523","chr11",57911754,57911953,200,"*","H33K36M_ATAC_peak_2523",61,".","Distal Intergenic",11,57828705,57832818,4114,2,"15110","ENSMUST00000160392.8",-78936
"2524","chr11",57962357,57962599,243,"*","H33K36M_ATAC_peak_2524",85,".","Distal Intergenic",11,58009064,58062031,52968,1,"73158","ENSMUST00000071487.12",-46465
"2525","chr11",57962695,57962914,220,"*","H33K36M_ATAC_peak_2525",73,".","Distal Intergenic",11,58009064,58062031,52968,1,"73158","ENSMUST00000071487.12",-46150
"2526","chr11",58093046,58093295,250,"*","H33K36M_ATAC_peak_2526",70,".","5' UTR",11,58104153,58118594,14442,1,"69125","ENSMUST00000020822.11",-10858
"2527","chr11",58103740,58104147,408,"*","H33K36M_ATAC_peak_2527",96,".","Promoter",11,58104153,58118594,14442,1,"69125","ENSMUST00000020822.11",-6
