"","seqnames","start","end","width","strand","V4","V5","V6","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"516","chr10",3973538,3974034,497,"*","H33K36M_ATAC_peak_1206",160,".","Promoter",10,3973144,4156111,182968,1,"270685","ENSMUST00000043735.7",394
"517","chr10",5805389,5806287,899,"*","H33K36M_ATAC_peak_1216",288,".","Promoter",10,5799160,5805600,6441,2,"67141","ENSMUST00000019907.7",0
"518","chr10",5823771,5824561,791,"*","H33K36M_ATAC_peak_1217",322,".","Promoter",10,5811887,5823910,12024,2,"108853","ENSMUST00000019908.8",0
"519","chr10",7211423,7211621,199,"*","H33K36M_ATAC_peak_1226",67,".","Promoter",10,7119063,7212237,93175,2,"215748","ENSMUST00000015346.11",616
"520","chr10",7212236,7212472,237,"*","H33K36M_ATAC_peak_1227",67,".","Promoter",10,7119063,7212237,93175,2,"215748","ENSMUST00000015346.11",0
"521","chr10",7589603,7590019,417,"*","H33K36M_ATAC_peak_1230",70,".","Promoter",10,7589800,7608567,18768,1,"237253","ENSMUST00000134346.7",0
"522","chr10",7663381,7663607,227,"*","H33K36M_ATAC_peak_1231",45,".","Promoter",10,7629373,7663608,34236,2,"18537","ENSMUST00000162606.7",1
"523","chr10",7667385,7667626,242,"*","H33K36M_ATAC_peak_1232",86,".","Promoter",10,7667503,7678881,11379,1,"69912","ENSMUST00000040135.8",0
"524","chr10",7725756,7726181,426,"*","H33K36M_ATAC_peak_1233",138,".","Promoter",10,7726000,7763149,37150,1,"23924","ENSMUST00000019929.12",0
"525","chr10",7780788,7781045,258,"*","H33K36M_ATAC_peak_1234",86,".","Promoter",10,7767947,7780917,12971,2,"215751","ENSMUST00000039763.13",0
"526","chr10",7956177,7956445,269,"*","H33K36M_ATAC_peak_1236",153,".","Promoter",10,7905653,7956230,50578,2,"68652","ENSMUST00000146444.7",0
"527","chr10",8518749,8519152,404,"*","H33K36M_ATAC_peak_1239",181,".","Promoter",10,8204809,8518825,314017,2,"338362","ENSMUST00000061601.8",0
"528","chr10",8762283,8762514,232,"*","H33K36M_ATAC_peak_1241",37,".","Promoter",10,8751159,8762474,11316,2,"70097","ENSMUST00000212553.1",0
"529","chr10",8885882,8886501,620,"*","H33K36M_ATAC_peak_1243",107,".","Promoter",10,8722219,8886070,163852,2,"70097","ENSMUST00000015449.5",0
"530","chr10",9901919,9902264,346,"*","H33K36M_ATAC_peak_1249",307,".","Promoter",10,9759958,9901079,141122,2,"78808","ENSMUST00000141722.7",-840
"531","chr10",10558034,10558405,372,"*","H33K36M_ATAC_peak_1253",181,".","Promoter",10,10545002,10558265,13264,2,"67844","ENSMUST00000019974.4",0
"532","chr10",11149141,11149566,426,"*","H33K36M_ATAC_peak_1254",283,".","Promoter",10,11149427,11188150,38724,1,"268281","ENSMUST00000159810.7",0
"533","chr10",11280512,11281157,646,"*","H33K36M_ATAC_peak_1256",239,".","Promoter",10,11281330,11298052,16723,1,"71865","ENSMUST00000129456.7",-173
"534","chr10",11343529,11343818,290,"*","H33K36M_ATAC_peak_1257",152,".","Promoter",10,11343453,11448698,105246,1,"13853","ENSMUST00000161438.1",76
"535","chr10",12867966,12868538,573,"*","H33K36M_ATAC_peak_1265",206,".","Promoter",10,12720825,12868171,147347,2,"22288","ENSMUST00000219584.1",0
"536","chr10",12869041,12869314,274,"*","H33K36M_ATAC_peak_1266",110,".","Promoter",10,12383380,12869365,485986,2,"22288","ENSMUST00000218635.1",51
"537","chr10",12922666,12922876,211,"*","H33K36M_ATAC_peak_1270",62,".","Promoter",10,12916648,12923090,6443,2,"320273","ENSMUST00000181073.8",214
"538","chr10",12963285,12963578,294,"*","H33K36M_ATAC_peak_1271",66,".","Promoter",10,12941828,12964258,22431,2,"74732","ENSMUST00000219727.1",680
"539","chr10",13090642,13090858,217,"*","H33K36M_ATAC_peak_1274",68,".","Promoter",10,13090691,13124860,34170,1,"22634","ENSMUST00000123135.7",0
"540","chr10",13192657,13192904,248,"*","H33K36M_ATAC_peak_1275",173,".","Promoter",10,13182412,13192428,10017,2,"353258","ENSMUST00000219824.1",-229
"541","chr10",13193020,13193368,349,"*","H33K36M_ATAC_peak_1276",281,".","Promoter",10,13178140,13193168,15029,2,"353258","ENSMUST00000019950.5",0
"542","chr10",13500961,13501194,234,"*","H33K36M_ATAC_peak_1277",96,".","Promoter",10,13501001,13515543,14543,1,"66848","ENSMUST00000060212.12",0
"543","chr10",13552944,13553320,377,"*","H33K36M_ATAC_peak_1278",174,".","Promoter",10,13523842,13553142,29301,2,"56535","ENSMUST00000170376.7",0
"544","chr10",13965654,13965854,201,"*","H33K36M_ATAC_peak_1281",94,".","Promoter",10,13966075,14150589,184515,1,"15273","ENSMUST00000187083.6",-221
"545","chr10",14705386,14705723,338,"*","H33K36M_ATAC_peak_1286",190,".","Promoter",10,14705621,14767296,61676,1,"18101","ENSMUST00000190114.1",0
"546","chr10",17035062,17035267,206,"*","H33K36M_ATAC_peak_1291",79,".","Promoter",10,16952701,17034674,81974,2,"100504235","ENSMUST00000207111.1",-388
"547","chr10",17722301,17722499,199,"*","H33K36M_ATAC_peak_1295",40,".","Promoter",10,17723218,17725674,2457,1,"17684","ENSMUST00000038107.8",-719
"548","chr10",17723085,17723362,278,"*","H33K36M_ATAC_peak_1296",86,".","Promoter",10,17723218,17725674,2457,1,"17684","ENSMUST00000038107.8",0
"549","chr10",17947998,17948196,199,"*","H33K36M_ATAC_peak_1298",50,".","Promoter",10,17899035,17948067,49033,2,"380629","ENSMUST00000037879.7",0
"550","chr10",18022232,18022562,331,"*","H33K36M_ATAC_peak_1299",110,".","Promoter",10,18011524,18022878,11355,2,"73112","ENSMUST00000218994.1",316
"551","chr10",18023040,18023336,297,"*","H33K36M_ATAC_peak_1300",216,".","Promoter",10,18011260,18023288,12029,2,"73112","ENSMUST00000020002.8",0
"552","chr10",18055387,18055665,279,"*","H33K36M_ATAC_peak_1301",73,".","Promoter",10,18055861,18125130,69270,1,"19707","ENSMUST00000154718.7",-196
"553","chr10",18234868,18235460,593,"*","H33K36M_ATAC_peak_1304",244,".","Promoter",10,18213676,18234996,21321,2,"215814","ENSMUST00000080860.12",0
"554","chr10",19015232,19015691,460,"*","H33K36M_ATAC_peak_1305",50,".","Promoter",10,19000910,19015410,14501,2,"21929","ENSMUST00000019997.10",0
"555","chr10",19167700,19167995,296,"*","H33K36M_ATAC_peak_1307",93,".","Promoter",10,19167238,19206702,39465,1,"100504265","ENSMUST00000216683.1",462
"556","chr10",19591515,19592161,647,"*","H33K36M_ATAC_peak_1308",321,".","Promoter",10,19591949,19610229,18281,1,"15979","ENSMUST00000020188.12",0
"557","chr10",19907513,19907735,223,"*","H33K36M_ATAC_peak_1310",45,".","Promoter",10,19853900,19907689,53790,2,"18634","ENSMUST00000020182.15",0
"558","chr10",20311866,20312615,750,"*","H33K36M_ATAC_peak_1312",158,".","Promoter",10,20312469,20342501,30033,1,"72567","ENSMUST00000092678.9",0
"559","chr10",20347669,20347867,199,"*","H33K36M_ATAC_peak_1313",42,".","Promoter",10,20347770,20361304,13535,1,"71804","ENSMUST00000169712.2",0
"560","chr10",20724922,20725165,244,"*","H33K36M_ATAC_peak_1314",59,".","Promoter",10,20398004,20725078,327075,2,"29863","ENSMUST00000020165.13",0
"561","chr10",20952463,20952800,338,"*","H33K36M_ATAC_peak_1315",172,".","Promoter",10,20952547,21080429,127883,1,"52906","ENSMUST00000105525.11",0
"562","chr10",21994438,21994737,300,"*","H33K36M_ATAC_peak_1322",97,".","Promoter",10,21994666,21999903,5238,1,"20393","ENSMUST00000020145.11",0
"563","chr10",22148448,22148646,199,"*","H33K36M_ATAC_peak_1324",67,".","Promoter",10,22117362,22148610,31249,2,"319887","ENSMUST00000181677.1",0
"564","chr10",22148740,22148973,234,"*","H33K36M_ATAC_peak_1325",77,".","Promoter",10,22113050,22148819,35770,2,"319887","ENSMUST00000180726.1",0
"565","chr10",22158378,22158603,226,"*","H33K36M_ATAC_peak_1326",70,".","Promoter",10,22158569,22183917,25349,1,"379043","ENSMUST00000181645.7",0
"566","chr10",22306529,22306741,213,"*","H33K36M_ATAC_peak_1328",66,".","Promoter",10,22306702,22312944,6243,1,"606736","ENSMUST00000181223.7",0
"567","chr10",22402560,22402831,272,"*","H33K36M_ATAC_peak_1329",70,".","Promoter",10,22402883,22407470,4588,1,"100038752","ENSMUST00000180537.1",-52
"568","chr10",22731319,22731570,252,"*","H33K36M_ATAC_peak_1330",107,".","Promoter",10,22703879,22731447,27569,2,"237336","ENSMUST00000127698.7",0
"569","chr10",23787095,23787391,297,"*","H33K36M_ATAC_peak_1332",93,".","Promoter",10,23785183,23787275,2093,2,"20042","ENSMUST00000218107.1",0
"570","chr10",24149250,24149581,332,"*","H33K36M_ATAC_peak_1333",50,".","Promoter",10,24149302,24155850,6549,1,"53331","ENSMUST00000218050.1",0
"571","chr10",24869677,24870139,463,"*","H33K36M_ATAC_peak_1337",245,".","Promoter",10,24869986,24913681,43696,1,"70208","ENSMUST00000092646.12",0
"572","chr10",25297018,25297437,420,"*","H33K36M_ATAC_peak_1340",105,".","Promoter",10,25283923,25297073,13151,2,"432442","ENSMUST00000177124.1",0
"573","chr10",26373032,26373459,428,"*","H33K36M_ATAC_peak_1345",98,".","Promoter",10,26274468,26373956,99489,2,"237339","ENSMUST00000105519.9",497
"574","chr10",26772311,26772589,279,"*","H33K36M_ATAC_peak_1349",242,".","Promoter",10,26772477,26918648,146172,1,"73910","ENSMUST00000039557.8",0
"575","chr10",26772871,26773369,499,"*","H33K36M_ATAC_peak_1350",175,".","Promoter",10,26772477,26918648,146172,1,"73910","ENSMUST00000039557.8",394
"576","chr10",28074541,28075140,600,"*","H33K36M_ATAC_peak_1360",269,".","Promoter",10,28074820,28597397,522578,1,"19272","ENSMUST00000166468.1",0
"577","chr10",29211515,29211778,264,"*","H33K36M_ATAC_peak_1363",142,".","Promoter",10,29211606,29230779,19174,1,"212448","ENSMUST00000092627.5",0
"578","chr10",29313057,29313414,358,"*","H33K36M_ATAC_peak_1364",193,".","Promoter",10,29313166,29345560,32395,1,"52665","ENSMUST00000160399.7",0
"579","chr10",29361424,29362252,829,"*","H33K36M_ATAC_peak_1365",74,".","Promoter",10,29346176,29362047,15872,2,"68031","ENSMUST00000160372.8",0
"580","chr10",30200357,30200782,426,"*","H33K36M_ATAC_peak_1367",251,".","Promoter",10,30194569,30200492,5924,2,"66311","ENSMUST00000216853.1",0
"581","chr10",30600446,30600973,528,"*","H33K36M_ATAC_peak_1368",189,".","Promoter",10,30534225,30600749,66525,2,"73681","ENSMUST00000019927.6",0
"582","chr10",30618035,30618721,687,"*","H33K36M_ATAC_peak_1369",240,".","Promoter",10,30608141,30618479,10339,2,"66847","ENSMUST00000161074.7",0
"583","chr10",30802819,30803140,322,"*","H33K36M_ATAC_peak_1373",88,".","Promoter",10,30645584,30803107,157524,2,"211329","ENSMUST00000068567.4",0
"584","chr10",31313153,31313572,420,"*","H33K36M_ATAC_peak_1375",148,".","Promoter",10,31313383,31328204,14822,1,"69692","ENSMUST00000000304.13",0
"585","chr10",31445830,31446120,291,"*","H33K36M_ATAC_peak_1377",102,".","Promoter",10,31332376,31445958,113583,2,"21987","ENSMUST00000000305.6",0
"586","chr10",31609617,31610008,392,"*","H33K36M_ATAC_peak_1384",127,".","Promoter",10,31493193,31609184,115992,2,"268291","ENSMUST00000081989.7",-433
"587","chr10",33904817,33905212,396,"*","H33K36M_ATAC_peak_1386",261,".","Promoter",10,33905111,33916021,10911,1,"212892","ENSMUST00000169670.7",0
"588","chr10",33951077,33951470,394,"*","H33K36M_ATAC_peak_1387",313,".","Promoter",10,33919142,33951259,32118,2,"72580","ENSMUST00000218055.1",0
"589","chr10",34019444,34020020,577,"*","H33K36M_ATAC_peak_1390",337,".","Promoter",10,33996555,34019624,23070,2,"66521","ENSMUST00000019917.5",0
"590","chr10",34096432,34096881,450,"*","H33K36M_ATAC_peak_1391",166,".","Promoter",10,34087815,34096519,8705,2,"103511","ENSMUST00000069125.7",0
"591","chr10",34206454,34206652,199,"*","H33K36M_ATAC_peak_1392",50,".","Promoter",10,34184135,34207077,22943,2,"212898","ENSMUST00000216194.1",425
"592","chr10",34206788,34206993,206,"*","H33K36M_ATAC_peak_1393",58,".","Promoter",10,34184135,34207077,22943,2,"212898","ENSMUST00000216194.1",84
"593","chr10",34207076,34207313,238,"*","H33K36M_ATAC_peak_1394",50,".","Promoter",10,34184135,34207077,22943,2,"212898","ENSMUST00000216194.1",0
"594","chr10",34281991,34282337,347,"*","H33K36M_ATAC_peak_1396",268,".","Promoter",10,34282190,34285275,3086,1,"22110","ENSMUST00000061372.6",0
"595","chr10",34297308,34297585,278,"*","H33K36M_ATAC_peak_1397",178,".","Promoter",10,34297442,34301320,3879,1,"72480","ENSMUST00000047935.7",0
"596","chr10",34418212,34418797,586,"*","H33K36M_ATAC_peak_1399",247,".","Promoter",10,34303609,34418539,114931,2,"319638","ENSMUST00000105512.7",0
"597","chr10",36974153,36974677,525,"*","H33K36M_ATAC_peak_1406",169,".","Promoter",10,36974544,37001889,27346,1,"15182","ENSMUST00000019911.13",0
"598","chr10",39369482,39369877,396,"*","H33K36M_ATAC_peak_1418",366,".","Promoter",10,39369764,39565381,195618,1,"14360","ENSMUST00000063091.12",0
"599","chr10",39731333,39731777,445,"*","H33K36M_ATAC_peak_1425",130,".","Promoter",10,39622976,39731776,108801,2,"327744","ENSMUST00000153261.7",0
"600","chr10",39898891,39899382,492,"*","H33K36M_ATAC_peak_1426",109,".","Promoter",10,39890013,39899215,9203,2,"213332","ENSMUST00000178045.8",0
"601","chr10",40246915,40247168,254,"*","H33K36M_ATAC_peak_1429",111,".","Promoter",10,40223246,40247002,23757,2,"67239","ENSMUST00000045114.12",0
"602","chr10",40258428,40258976,549,"*","H33K36M_ATAC_peak_1430",110,".","Promoter",10,40258467,40258679,213,1,"19850","ENSMUST00000196710.1",0
"603","chr10",40300805,40301024,220,"*","H33K36M_ATAC_peak_1431",49,".","Promoter",10,40290218,40301576,11359,2,"100041585","ENSMUST00000214698.1",552
"604","chr10",40302091,40302386,296,"*","H33K36M_ATAC_peak_1432",148,".","Promoter",10,40289324,40302186,12863,2,"100041585","ENSMUST00000213620.1",0
"605","chr10",40349030,40349455,426,"*","H33K36M_ATAC_peak_1433",290,".","Promoter",10,40349308,40483818,134511,1,"78334","ENSMUST00000044672.10",0
"606","chr10",40883264,40883677,414,"*","H33K36M_ATAC_peak_1436",126,".","Promoter",10,40831621,40883311,51691,2,"71713","ENSMUST00000044166.8",0
"607","chr10",41450302,41450696,395,"*","H33K36M_ATAC_peak_1441",88,".","Promoter",10,41450383,41465574,15192,1,"268294","ENSMUST00000080771.9",0
"608","chr10",41490291,41490544,254,"*","H33K36M_ATAC_peak_1442",88,".","Promoter",10,41485642,41490330,4689,2,"20598","ENSMUST00000126833.7",0
"609","chr10",41519073,41519631,559,"*","H33K36M_ATAC_peak_1443",102,".","Promoter",10,41519414,41531048,11635,1,"53599","ENSMUST00000019962.14",0
"610","chr10",41809946,41810220,275,"*","H33K36M_ATAC_peak_1445",55,".","Promoter",10,41809935,41908424,98490,1,"140742","ENSMUST00000099931.10",11
"611","chr10",41810339,41810573,235,"*","H33K36M_ATAC_peak_1446",85,".","Promoter",10,41809935,41908424,98490,1,"140742","ENSMUST00000099931.10",404
"612","chr10",41887030,41887554,525,"*","H33K36M_ATAC_peak_1447",74,".","Promoter",10,41887439,41908424,20986,1,"140742","ENSMUST00000041438.6",0
"613","chr10",42276634,42276878,245,"*","H33K36M_ATAC_peak_1449",138,".","Promoter",10,42181841,42276752,94912,2,"56484","ENSMUST00000105502.7",0
"614","chr10",42277617,42277957,341,"*","H33K36M_ATAC_peak_1450",160,".","Promoter",10,42247431,42276755,29325,2,"56484","ENSMUST00000105501.1",-862
"615","chr10",42478313,42478629,317,"*","H33K36M_ATAC_peak_1451",107,".","Promoter",10,42312585,42478565,165981,2,"215951","ENSMUST00000041024.14",0
"616","chr10",42501753,42502362,610,"*","H33K36M_ATAC_peak_1452",110,".","Promoter",10,42502030,42534787,32758,1,"54198","ENSMUST00000105500.7",0
"617","chr10",42678714,42679120,407,"*","H33K36M_ATAC_peak_1453",146,".","Promoter",10,42678916,42702459,23544,1,"14628","ENSMUST00000040718.5",0
"618","chr10",42761295,42761502,208,"*","H33K36M_ATAC_peak_1454",95,".","Promoter",10,42761496,42832514,71019,1,"140740","ENSMUST00000019937.4",0
"619","chr10",43221237,43221502,266,"*","H33K36M_ATAC_peak_1459",111,".","Promoter",10,43221486,43405395,183910,1,"71365","ENSMUST00000160823.7",0
"620","chr10",43479798,43480151,354,"*","H33K36M_ATAC_peak_1460",155,".","Promoter",10,43479140,43515396,36257,1,"331623","ENSMUST00000040147.7",658
"621","chr10",43540762,43541151,390,"*","H33K36M_ATAC_peak_1461",176,".","Promoter",10,43525133,43540968,15836,2,"67851","ENSMUST00000147196.2",0
"622","chr10",43901668,43901892,225,"*","H33K36M_ATAC_peak_1462",68,".","Promoter",10,43901807,43947862,46056,1,"170728","ENSMUST00000054418.11",0
"623","chr10",44268196,44268715,520,"*","H33K36M_ATAC_peak_1464",203,".","Promoter",10,44268358,44364291,95934,1,"11793","ENSMUST00000039286.4",0
"624","chr10",44529340,44529688,349,"*","H33K36M_ATAC_peak_1465",144,".","Promoter",10,44446717,44528501,81785,2,"12142","ENSMUST00000167340.1",-839
"625","chr10",45066866,45067304,439,"*","H33K36M_ATAC_peak_1467",172,".","Promoter",10,45067203,45167198,99996,1,"19072","ENSMUST00000099858.3",0
"626","chr10",45577674,45577982,309,"*","H33K36M_ATAC_peak_1469",233,".","Promoter",10,45577829,45712345,134517,1,"209462","ENSMUST00000037044.12",0
"627","chr10",50592329,50593163,835,"*","H33K36M_ATAC_peak_1475",260,".","Promoter",10,50592669,50851485,258817,1,"77987","ENSMUST00000035606.9",0
"628","chr10",52233538,52233773,236,"*","H33K36M_ATAC_peak_1479",67,".","Promoter",10,52233619,52321376,87758,1,"66686","ENSMUST00000069004.13",0
"629","chr10",52381952,52382413,462,"*","H33K36M_ATAC_peak_1480",214,".","Promoter",10,52337024,52382124,45101,2,"94221","ENSMUST00000105475.8",0
"630","chr10",52417195,52417677,483,"*","H33K36M_ATAC_peak_1482",371,".","Promoter",10,52417547,52440183,22637,1,"52014","ENSMUST00000023830.15",0
"631","chr10",53379508,53379706,199,"*","H33K36M_ATAC_peak_1483",46,".","Promoter",10,53273443,53379947,106505,2,"100038725","ENSMUST00000220443.1",241
"632","chr10",53379800,53380095,296,"*","H33K36M_ATAC_peak_1484",154,".","Promoter",10,53273443,53379947,106505,2,"100038725","ENSMUST00000220443.1",0
"633","chr10",53596675,53597071,397,"*","H33K36M_ATAC_peak_1488",335,".","Promoter",10,53596757,53607912,11156,1,"66403","ENSMUST00000219271.1",0
"634","chr10",53629273,53629529,257,"*","H33K36M_ATAC_peak_1490",152,".","Promoter",10,53608058,53629959,21902,2,"71567","ENSMUST00000218549.2",430
"635","chr10",53629785,53630328,544,"*","H33K36M_ATAC_peak_1491",350,".","Promoter",10,53608058,53629959,21902,2,"71567","ENSMUST00000218549.2",0
"636","chr10",54075631,54075949,319,"*","H33K36M_ATAC_peak_1497",269,".","Promoter",10,54075922,54081081,5160,1,"100502920","ENSMUST00000181899.1",0
"637","chr10",56228557,56229266,710,"*","H33K36M_ATAC_peak_1499",525,".","Promoter",10,56014293,56228689,214397,2,"544696","ENSMUST00000099739.4",0
"638","chr10",56377290,56377488,199,"*","H33K36M_ATAC_peak_1502",51,".","Promoter",10,56377330,56390415,13086,1,"14609","ENSMUST00000068581.8",0
"639","chr10",56378977,56379231,255,"*","H33K36M_ATAC_peak_1503",84,".","Promoter",10,56379088,56390415,11328,1,"14609","ENSMUST00000220069.1",0
"640","chr10",57485955,57486481,527,"*","H33K36M_ATAC_peak_1508",423,".","Promoter",10,57486385,57507668,21284,1,"15500","ENSMUST00000220353.1",0
"641","chr10",57532312,57532705,394,"*","H33K36M_ATAC_peak_1509",272,".","Promoter",10,57515774,57532530,16757,2,"56442","ENSMUST00000020027.10",0
"642","chr10",58255241,58255632,392,"*","H33K36M_ATAC_peak_1512",339,".","Promoter",10,58255497,58305599,50103,1,"70297","ENSMUST00000057659.13",0
"643","chr10",58322822,58323821,1000,"*","H33K36M_ATAC_peak_1514",137,".","Promoter",10,58323466,58424691,101226,1,"110829","ENSMUST00000020078.13",0
"644","chr10",58446621,58446960,340,"*","H33K36M_ATAC_peak_1518",66,".","Promoter",10,58446920,58458999,12080,1,"19386","ENSMUST00000219332.1",0
"645","chr10",58497755,58498083,329,"*","H33K36M_ATAC_peak_1519",211,".","Promoter",10,58497948,58576244,78297,1,"76138","ENSMUST00000036576.9",0
"646","chr10",58812415,58812613,199,"*","H33K36M_ATAC_peak_1521",63,".","Promoter",10,58813359,59050020,236662,1,"237353","ENSMUST00000135526.8",-746
"647","chr10",59221471,59221669,199,"*","H33K36M_ATAC_peak_1525",51,".","Promoter",10,59141627,59221847,80221,2,"103080","ENSMUST00000220156.1",178
"648","chr10",59221738,59222025,288,"*","H33K36M_ATAC_peak_1526",60,".","Promoter",10,59141627,59221847,80221,2,"103080","ENSMUST00000220156.1",0
"649","chr10",59323106,59323508,403,"*","H33K36M_ATAC_peak_1529",141,".","Promoter",10,59323296,59373304,50009,1,"18451","ENSMUST00000009789.14",0
"650","chr10",59430936,59431315,380,"*","H33K36M_ATAC_peak_1530",170,".","Promoter",10,59428293,59431086,2794,2,"18302","ENSMUST00000162493.1",0
"651","chr10",59616593,59616877,285,"*","H33K36M_ATAC_peak_1536",181,".","Promoter",10,59446984,59616692,169709,2,"215999","ENSMUST00000020312.12",0
"652","chr10",59702440,59702769,330,"*","H33K36M_ATAC_peak_1537",81,".","Promoter",10,59702477,59864132,161656,1,"216001","ENSMUST00000165563.7",0
"653","chr10",59880008,59880209,202,"*","H33K36M_ATAC_peak_1539",32,".","Promoter",10,59879626,59898521,18896,1,"56709","ENSMUST00000020309.6",382
"654","chr10",59951745,59952073,329,"*","H33K36M_ATAC_peak_1543",122,".","Promoter",10,59949669,59951834,2166,2,"74747","ENSMUST00000020308.4",0
"655","chr10",60003090,60003311,222,"*","H33K36M_ATAC_peak_1544",35,".","Promoter",10,59987409,60003135,15727,2,"52717","ENSMUST00000182898.7",0
"656","chr10",60277503,60277807,305,"*","H33K36M_ATAC_peak_1546",79,".","Promoter",10,60277627,60302594,24968,1,"19156","ENSMUST00000105465.7",0
"657","chr10",60752662,60752948,287,"*","H33K36M_ATAC_peak_1550",114,".","Promoter",10,60712072,60752782,40711,2,"71279","ENSMUST00000117513.7",0
"658","chr10",60831412,60831765,354,"*","H33K36M_ATAC_peak_1553",154,".","Promoter",10,60762593,60831581,68989,2,"107449","ENSMUST00000077925.6",0
"659","chr10",61147703,61147901,199,"*","H33K36M_ATAC_peak_1556",39,".","Promoter",10,61112180,61147703,35524,2,"20397","ENSMUST00000155919.7",0
"660","chr10",61452720,61453066,347,"*","H33K36M_ATAC_peak_1559",108,".","Promoter",10,61428491,61452661,24171,2,"13688","ENSMUST00000020288.14",-59
"661","chr10",61475562,61475898,337,"*","H33K36M_ATAC_peak_1560",158,".","Promoter",10,61475801,61582791,106991,1,"216011","ENSMUST00000049242.8",0
"662","chr10",61680004,61680417,414,"*","H33K36M_ATAC_peak_1562",195,".","Promoter",10,61680299,61689818,9520,1,"20224","ENSMUST00000220372.1",0
"663","chr10",61695421,61695652,232,"*","H33K36M_ATAC_peak_1563",54,".","Promoter",10,61695514,61702773,7260,1,"71767","ENSMUST00000020284.4",0
"664","chr10",62231179,62231402,224,"*","H33K36M_ATAC_peak_1567",95,".","Promoter",10,62185396,62231251,45856,2,"70423","ENSMUST00000047883.10",0
"665","chr10",62340080,62340391,312,"*","H33K36M_ATAC_peak_1570",213,".","Promoter",10,62340256,62349851,9596,1,"70162","ENSMUST00000123457.1",0
"666","chr10",62578318,62578684,367,"*","H33K36M_ATAC_peak_1571",191,".","Promoter",10,62538626,62578440,39815,2,"72320","ENSMUST00000159704.7",0
"667","chr10",62602162,62602486,325,"*","H33K36M_ATAC_peak_1572",106,".","Promoter",10,62580251,62602281,22031,2,"56200","ENSMUST00000045866.8",0
"668","chr10",62651133,62651628,496,"*","H33K36M_ATAC_peak_1573",136,".","Promoter",10,62616015,62651218,35204,2,"94213","ENSMUST00000020270.5",0
"669","chr10",62792227,62792609,383,"*","H33K36M_ATAC_peak_1574",94,".","Promoter",10,62743928,62792231,48304,2,"67500","ENSMUST00000020268.6",0
"670","chr10",62865334,62865590,257,"*","H33K36M_ATAC_peak_1575",91,".","Promoter",10,62839097,62865304,26208,2,"52463","ENSMUST00000173081.1",-30
"671","chr10",62946964,62947162,199,"*","H33K36M_ATAC_peak_1576",41,".","Promoter",10,62947026,62974185,27160,1,"327762","ENSMUST00000131422.7",0
"672","chr10",63023900,63024264,365,"*","H33K36M_ATAC_peak_1577",100,".","Promoter",10,63015428,63024217,8790,2,"432467","ENSMUST00000140743.7",0
"673","chr10",63243564,63244000,437,"*","H33K36M_ATAC_peak_1578",166,".","Promoter",10,63243810,63245716,1907,1,"67345","ENSMUST00000219856.1",0
"674","chr10",63382726,63382952,227,"*","H33K36M_ATAC_peak_1579",79,".","Promoter",10,63382443,63408280,25838,1,"30045","ENSMUST00000129625.7",283
"675","chr10",63429507,63429766,260,"*","H33K36M_ATAC_peak_1580",139,".","Promoter",10,63430098,65002965,1572868,1,"216033","ENSMUST00000105441.7",-332
"676","chr10",63430058,63430304,247,"*","H33K36M_ATAC_peak_1581",143,".","Promoter",10,63430098,65002965,1572868,1,"216033","ENSMUST00000105441.7",0
"677","chr10",67185534,67186104,571,"*","H33K36M_ATAC_peak_1599",168,".","Promoter",10,67185749,67216171,30423,1,"108829","ENSMUST00000173661.7",0
"678","chr10",67537299,67537998,700,"*","H33K36M_ATAC_peak_1602",136,".","Promoter",10,67537869,67542188,4320,1,"13654","ENSMUST00000048289.13",0
"679","chr10",67549258,67549462,205,"*","H33K36M_ATAC_peak_1603",77,".","Promoter",10,67544511,67549068,4558,2,"211488","ENSMUST00000075686.6",-190
"680","chr10",67912483,67912836,354,"*","H33K36M_ATAC_peak_1607",272,".","Promoter",10,67886103,67912662,26560,2,"216049","ENSMUST00000064656.7",0
"681","chr10",68136532,68137071,540,"*","H33K36M_ATAC_peak_1609",221,".","Promoter",10,68096454,68136626,40173,2,"71371","ENSMUST00000218532.1",0
"682","chr10",69212889,69213392,504,"*","H33K36M_ATAC_peak_1616",139,".","Promoter",10,69209762,69213098,3337,2,"320700","ENSMUST00000170048.1",0
"683","chr10",69352854,69353205,352,"*","H33K36M_ATAC_peak_1618",174,".","Promoter",10,69335146,69352938,17793,2,"12534","ENSMUST00000020099.12",0
"684","chr10",71146994,71147202,209,"*","H33K36M_ATAC_peak_1628",77,".","Promoter",10,70925102,71146860,221759,2,"83675","ENSMUST00000131445.7",-134
"685","chr10",71147306,71147591,286,"*","H33K36M_ATAC_peak_1629",98,".","Promoter",10,70925102,71146860,221759,2,"83675","ENSMUST00000131445.7",-446
"686","chr10",71237932,71238310,379,"*","H33K36M_ATAC_peak_1633",125,".","Promoter",10,71225464,71238280,12817,2,"21780","ENSMUST00000092430.10",0
"687","chr10",71285048,71285422,375,"*","H33K36M_ATAC_peak_1634",118,".","Promoter",10,71254980,71285262,30283,2,"216080","ENSMUST00000020085.6",0
"688","chr10",71344867,71345070,204,"*","H33K36M_ATAC_peak_1635",56,".","Promoter",10,71330480,71344954,14475,2,"52637","ENSMUST00000045887.8",0
