"","seqnames","start","end","width","strand","V4","V5","V6","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"455","chr10",92578915,92579141,227,"*","H33K36M_ATAC_peak_1879",60,".","Distal Intergenic",10,92700894,92716478,15585,2,"17997","ENSMUST00000215970.1",137337
"456","chr10",93138354,93139050,697,"*","H33K36M_ATAC_peak_1881",80,".","Distal Intergenic",10,93160875,93225368,64494,1,"237459","ENSMUST00000215495.1",-21825
"457","chr10",93145226,93145424,199,"*","H33K36M_ATAC_peak_1882",48,".","Distal Intergenic",10,93160875,93225368,64494,1,"237459","ENSMUST00000215495.1",-15451
"458","chr10",93325479,93325677,199,"*","H33K36M_ATAC_peak_1887",53,".","Distal Intergenic",10,93317403,93322725,5323,1,"102635316","ENSMUST00000213849.1",8076
"459","chr10",93425744,93426020,277,"*","H33K36M_ATAC_peak_1889",127,".","Distal Intergenic",10,93433107,93433162,56,1,"102465791","ENSMUST00000183565.1",-7087
"460","chr10",95372077,95372334,258,"*","H33K36M_ATAC_peak_1907",110,".","Distal Intergenic",10,95361598,95366202,4605,1,"69629","ENSMUST00000219492.1",10479
"461","chr10",95471234,95471523,290,"*","H33K36M_ATAC_peak_1910",86,".","Distal Intergenic",10,95480805,95500523,19719,2,"67270","ENSMUST00000219019.1",29000
"462","chr10",95508202,95508410,209,"*","H33K36M_ATAC_peak_1912",56,".","Distal Intergenic",10,95480808,95501940,21133,2,"67270","ENSMUST00000218893.1",-6262
"463","chr10",95644081,95644428,348,"*","H33K36M_ATAC_peak_1914",166,".","Distal Intergenic",10,95547007,95564146,17140,2,"71207","ENSMUST00000020217.6",-79935
"464","chr10",95678242,95678440,199,"*","H33K36M_ATAC_peak_1915",57,".","Distal Intergenic",10,95547007,95564146,17140,2,"71207","ENSMUST00000020217.6",-114096
"465","chr10",96107961,96108170,210,"*","H33K36M_ATAC_peak_1919",102,".","Distal Intergenic",10,96226020,96248866,22847,1,"74881","ENSMUST00000219638.1",-117850
"466","chr10",96121235,96121441,207,"*","H33K36M_ATAC_peak_1920",53,".","Distal Intergenic",10,96226020,96248866,22847,1,"74881","ENSMUST00000219638.1",-104579
"467","chr10",96163140,96163529,390,"*","H33K36M_ATAC_peak_1921",71,".","Distal Intergenic",10,96226020,96248866,22847,1,"74881","ENSMUST00000219638.1",-62491
"468","chr10",96188153,96188484,332,"*","H33K36M_ATAC_peak_1922",123,".","Distal Intergenic",10,96226020,96248866,22847,1,"74881","ENSMUST00000219638.1",-37536
"469","chr10",96214010,96214276,267,"*","H33K36M_ATAC_peak_1923",62,".","Distal Intergenic",10,96226020,96248866,22847,1,"74881","ENSMUST00000219638.1",-11744
"470","chr10",96460650,96460848,199,"*","H33K36M_ATAC_peak_1924",70,".","Distal Intergenic",10,96617006,96622809,5804,1,"12226","ENSMUST00000038377.8",-156158
"471","chr10",96628218,96628803,586,"*","H33K36M_ATAC_peak_1927",109,".","Distal Intergenic",10,96617554,96618668,1115,1,"12226","ENSMUST00000218953.1",10664
"472","chr10",96697821,96698128,308,"*","H33K36M_ATAC_peak_1928",75,".","Distal Intergenic",10,96617554,96618668,1115,1,"12226","ENSMUST00000218953.1",80267
"473","chr10",96744493,96744691,199,"*","H33K36M_ATAC_peak_1930",59,".","Distal Intergenic",10,96617554,96618668,1115,1,"12226","ENSMUST00000218953.1",126939
"474","chr10",97093894,97094194,301,"*","H33K36M_ATAC_peak_1934",70,".","Distal Intergenic",10,97035780,97061049,25270,1,"75301","ENSMUST00000219048.1",58114
"475","chr10",97313085,97313288,204,"*","H33K36M_ATAC_peak_1935",71,".","Distal Intergenic",10,97423478,97423562,85,1,"100628616","ENSMUST00000198473.1",-110190
"476","chr10",97313683,97313911,229,"*","H33K36M_ATAC_peak_1936",72,".","Distal Intergenic",10,97423478,97423562,85,1,"100628616","ENSMUST00000198473.1",-109567
"477","chr10",97345400,97345598,199,"*","H33K36M_ATAC_peak_1937",66,".","Distal Intergenic",10,97423478,97423562,85,1,"100628616","ENSMUST00000198473.1",-77880
"478","chr10",97536894,97537134,241,"*","H33K36M_ATAC_peak_1939",68,".","Distal Intergenic",10,97565128,97572703,7576,1,"17022","ENSMUST00000038160.5",-27994
"479","chr10",98780965,98781177,213,"*","H33K36M_ATAC_peak_1941",93,".","Distal Intergenic",10,98914406,98987122,72717,1,"67972","ENSMUST00000219557.1",-133229
"480","chr10",99047607,99047805,199,"*","H33K36M_ATAC_peak_1944",40,".","Distal Intergenic",10,99019037,99022933,3897,1,"67972","ENSMUST00000218419.1",28570
"481","chr10",99297654,99298081,428,"*","H33K36M_ATAC_peak_1948",202,".","Distal Intergenic",10,99265641,99266799,1159,1,"67603","ENSMUST00000220218.1",32013
"482","chr10",99555961,99556265,305,"*","H33K36M_ATAC_peak_1951",65,".","Distal Intergenic",10,99609171,99658134,48964,1,"100504202","ENSMUST00000218263.1",-52906
"483","chr10",99910128,99910382,255,"*","H33K36M_ATAC_peak_1952",92,".","Distal Intergenic",10,100015630,100100416,84787,1,"17311","ENSMUST00000105283.8",-105248
"484","chr10",99951359,99951557,199,"*","H33K36M_ATAC_peak_1953",57,".","Distal Intergenic",10,100015630,100100416,84787,1,"17311","ENSMUST00000105283.8",-64073
"485","chr10",100161017,100161393,377,"*","H33K36M_ATAC_peak_1957",135,".","Distal Intergenic",10,100088056,100097181,9126,1,"17311","ENSMUST00000219881.1",72961
"486","chr10",100170909,100171107,199,"*","H33K36M_ATAC_peak_1958",70,".","Distal Intergenic",10,100088056,100097181,9126,1,"17311","ENSMUST00000219881.1",82853
"487","chr10",100958494,100958693,200,"*","H33K36M_ATAC_peak_1961",81,".","Distal Intergenic",10,100707535,100741635,34101,2,"102639396","ENSMUST00000218270.1",-216859
"488","chr10",101550621,101550979,359,"*","H33K36M_ATAC_peak_1962",88,".","Distal Intergenic",10,101681487,102013222,331736,1,"67569","ENSMUST00000146230.7",-130508
"489","chr10",102553993,102554298,306,"*","H33K36M_ATAC_peak_1966",103,".","Distal Intergenic",10,102540248,102546197,5950,1,"237504","ENSMUST00000055355.5",13745
"490","chr10",102622629,102623323,695,"*","H33K36M_ATAC_peak_1967",129,".","Distal Intergenic",10,102540248,102546197,5950,1,"237504","ENSMUST00000055355.5",82381
"491","chr10",102732235,102732441,207,"*","H33K36M_ATAC_peak_1968",66,".","Distal Intergenic",10,102540248,102546197,5950,1,"237504","ENSMUST00000055355.5",191987
"492","chr10",102943263,102943501,239,"*","H33K36M_ATAC_peak_1969",70,".","Distal Intergenic",10,103008151,103022574,14424,2,"216285","ENSMUST00000164226.2",79073
"493","chr10",103443050,103443367,318,"*","H33K36M_ATAC_peak_1971",120,".","Distal Intergenic",10,103393450,103397158,3709,1,"103098","ENSMUST00000219936.1",49600
"494","chr10",103649955,103650476,522,"*","H33K36M_ATAC_peak_1973",191,".","Distal Intergenic",10,103393450,103397158,3709,1,"103098","ENSMUST00000219936.1",256505
"495","chr10",103731711,103731985,275,"*","H33K36M_ATAC_peak_1974",68,".","Distal Intergenic",10,103393450,103397158,3709,1,"103098","ENSMUST00000219936.1",338261
"496","chr10",105714430,105714743,314,"*","H33K36M_ATAC_peak_1977",75,".","Distal Intergenic",10,105841067,105847833,6767,1,"52713","ENSMUST00000020049.8",-126324
"497","chr10",107923953,107924193,241,"*","H33K36M_ATAC_peak_1981",99,".","Distal Intergenic",10,107760531,107912134,151604,2,"628870","ENSMUST00000165341.4",-11819
"498","chr10",107932523,107932740,218,"*","H33K36M_ATAC_peak_1982",110,".","Distal Intergenic",10,107946645,107977834,31190,1,"628877","ENSMUST00000219670.1",-13905
"499","chr10",107933622,107933822,201,"*","H33K36M_ATAC_peak_1983",80,".","Distal Intergenic",10,107946645,107977834,31190,1,"628877","ENSMUST00000219670.1",-12823
"500","chr10",107940355,107940553,199,"*","H33K36M_ATAC_peak_1984",57,".","Distal Intergenic",10,107946645,107977834,31190,1,"628877","ENSMUST00000219670.1",-6092
"501","chr10",108043482,108043749,268,"*","H33K36M_ATAC_peak_1986",86,".","Distal Intergenic",10,107946645,107977834,31190,1,"628877","ENSMUST00000219670.1",96837
"502","chr10",108291739,108291973,235,"*","H33K36M_ATAC_peak_1991",70,".","Distal Intergenic",10,108268570,108284475,15906,1,"17931","ENSMUST00000219559.1",23169
"503","chr10",110484881,110485243,363,"*","H33K36M_ATAC_peak_1997",48,".","Distal Intergenic",10,109899103,110456204,557102,2,"260315","ENSMUST00000160159.2",-28677
"504","chr10",110733462,110733700,239,"*","H33K36M_ATAC_peak_1998",44,".","Distal Intergenic",10,110745439,110748146,2708,1,"52679","ENSMUST00000173294.7",-11739
"505","chr10",111416851,111417049,199,"*","H33K36M_ATAC_peak_2011",79,".","Distal Intergenic",10,111473223,111496884,23662,1,"53605","ENSMUST00000065917.15",-56174
"506","chr10",111516243,111516625,383,"*","H33K36M_ATAC_peak_2014",168,".","Distal Intergenic",10,111507696,111508165,470,1,"21664","ENSMUST00000186359.1",8547
"507","chr10",111539772,111540193,422,"*","H33K36M_ATAC_peak_2015",95,".","Distal Intergenic",10,111507696,111508165,470,1,"21664","ENSMUST00000186359.1",32076
"508","chr10",111575941,111576361,421,"*","H33K36M_ATAC_peak_2016",143,".","Distal Intergenic",10,111586719,111594273,7555,2,"71321","ENSMUST00000181547.1",17912
"509","chr10",111619962,111620342,381,"*","H33K36M_ATAC_peak_2019",78,".","Distal Intergenic",10,111586719,111594273,7555,2,"71321","ENSMUST00000181547.1",-25689
"510","chr10",111672785,111673206,422,"*","H33K36M_ATAC_peak_2020",352,".","Distal Intergenic",10,111586719,111594273,7555,2,"71321","ENSMUST00000181547.1",-78512
"511","chr10",111694291,111694623,333,"*","H33K36M_ATAC_peak_2021",152,".","Distal Intergenic",10,111586719,111594273,7555,2,"71321","ENSMUST00000181547.1",-100018
"512","chr10",111925540,111925823,284,"*","H33K36M_ATAC_peak_2024",84,".","Distal Intergenic",10,111972664,111988432,15769,1,"52705","ENSMUST00000163048.7",-46841
"513","chr10",111936879,111937158,280,"*","H33K36M_ATAC_peak_2025",93,".","Distal Intergenic",10,111972664,111988432,15769,1,"52705","ENSMUST00000163048.7",-35506
"514","chr10",112051215,112051514,300,"*","H33K36M_ATAC_peak_2029",128,".","Distal Intergenic",10,112060189,112078510,18322,1,"69286","ENSMUST00000073617.4",-8675
"515","chr10",112123441,112123983,543,"*","H33K36M_ATAC_peak_2032",85,".","Distal Intergenic",10,112163621,112216555,52935,1,"353025","ENSMUST00000092176.7",-39638
"516","chr10",112883111,112883357,247,"*","H33K36M_ATAC_peak_2036",48,".","Distal Intergenic",10,112837752,112845385,7634,1,"100042639","ENSMUST00000218495.1",45359
"517","chr10",112962352,112962567,216,"*","H33K36M_ATAC_peak_2038",57,".","Distal Intergenic",10,112925430,112928995,3566,2,"382423","ENSMUST00000099276.3",-33357
"518","chr10",113342124,113342328,205,"*","H33K36M_ATAC_peak_2039",63,".","Distal Intergenic",10,112925430,112928995,3566,2,"382423","ENSMUST00000099276.3",-413129
"519","chr10",113503102,113503430,329,"*","H33K36M_ATAC_peak_2040",57,".","Distal Intergenic",10,112925430,112928995,3566,2,"382423","ENSMUST00000099276.3",-574107
"520","chr10",113545623,113545854,232,"*","H33K36M_ATAC_peak_2042",21,".","Distal Intergenic",10,112925430,112928995,3566,2,"382423","ENSMUST00000099276.3",-616628
"521","chr10",115328610,115328903,294,"*","H33K36M_ATAC_peak_2046",125,".","Distal Intergenic",10,115287084,115315591,28508,2,"216344","ENSMUST00000020343.8",-13019
"522","chr10",115332390,115332917,528,"*","H33K36M_ATAC_peak_2047",138,".","Distal Intergenic",10,115343743,115349064,5322,2,"67226","ENSMUST00000219821.1",16147
"523","chr10",116683534,116683735,202,"*","H33K36M_ATAC_peak_2053",71,".","Distal Intergenic",10,116674591,116679303,4713,1,"102633950","ENSMUST00000181656.1",8943
"524","chr10",116739939,116740509,571,"*","H33K36M_ATAC_peak_2055",248,".","Distal Intergenic",10,116729253,116739760,10508,1,"75878","ENSMUST00000218193.1",10686
"525","chr10",117203594,117203929,336,"*","H33K36M_ATAC_peak_2063",168,".","Distal Intergenic",10,117215428,117217358,1931,2,"64050","ENSMUST00000219609.1",13429
"526","chr10",117209531,117209812,282,"*","H33K36M_ATAC_peak_2064",54,".","Distal Intergenic",10,117215428,117217358,1931,2,"64050","ENSMUST00000219609.1",7546
"527","chr10",117906210,117906488,279,"*","H33K36M_ATAC_peak_2073",87,".","Distal Intergenic",10,117925459,117948292,22834,1,"71067","ENSMUST00000217950.1",-18971
"528","chr10",117906644,117906842,199,"*","H33K36M_ATAC_peak_2074",57,".","Distal Intergenic",10,117925459,117948292,22834,1,"71067","ENSMUST00000217950.1",-18617
"529","chr10",117916306,117916571,266,"*","H33K36M_ATAC_peak_2075",99,".","Distal Intergenic",10,117925459,117948292,22834,1,"71067","ENSMUST00000217950.1",-8888
"530","chr10",118029014,118029212,199,"*","H33K36M_ATAC_peak_2076",54,".","Distal Intergenic",10,117925459,117948292,22834,1,"71067","ENSMUST00000217950.1",103555
"531","chr10",118043889,118044210,322,"*","H33K36M_ATAC_peak_2077",158,".","Distal Intergenic",10,118141811,118146760,4950,1,"17245","ENSMUST00000219827.1",-97601
"532","chr10",118103111,118103714,604,"*","H33K36M_ATAC_peak_2078",521,".","Distal Intergenic",10,118141811,118146760,4950,1,"17245","ENSMUST00000219827.1",-38097
"533","chr10",118172566,118172836,271,"*","H33K36M_ATAC_peak_2080",73,".","Distal Intergenic",10,118157012,118158468,1457,1,"17245","ENSMUST00000217767.1",15554
"534","chr10",118194962,118195469,508,"*","H33K36M_ATAC_peak_2081",140,".","Distal Intergenic",10,118204942,118210047,5106,1,"50929","ENSMUST00000096691.4",-9473
"535","chr10",118370521,118370719,199,"*","H33K36M_ATAC_peak_2082",79,".","Distal Intergenic",10,118441046,118445892,4847,1,"15978","ENSMUST00000068592.4",-70327
"536","chr10",118479347,118479555,209,"*","H33K36M_ATAC_peak_2083",57,".","Distal Intergenic",10,118441047,118442618,1572,1,"15978","ENSMUST00000220309.1",38300
"537","chr10",118991348,118991546,199,"*","H33K36M_ATAC_peak_2086",57,".","Distal Intergenic",10,119028290,119050499,22210,2,"102636674","ENSMUST00000220074.1",58953
"538","chr10",119311639,119311837,199,"*","H33K36M_ATAC_peak_2088",44,".","Distal Intergenic",10,119320234,119331862,11629,1,"74905","ENSMUST00000218762.1",-8397
"539","chr10",120308774,120309013,240,"*","H33K36M_ATAC_peak_2095",86,".","Distal Intergenic",10,120389523,120392793,3271,1,"320626","ENSMUST00000161291.1",-80510
"540","chr10",120616628,120617184,557,"*","H33K36M_ATAC_peak_2100",107,".","Distal Intergenic",10,120361275,120476469,115195,2,"15364","ENSMUST00000159699.1",-140159
"541","chr10",120628139,120628479,341,"*","H33K36M_ATAC_peak_2101",82,".","Distal Intergenic",10,120765732,120774481,8750,1,"70874","ENSMUST00000219219.1",-137253
"542","chr10",120701978,120702176,199,"*","H33K36M_ATAC_peak_2105",57,".","Distal Intergenic",10,120765732,120774481,8750,1,"70874","ENSMUST00000219219.1",-63556
"543","chr10",120717112,120717626,515,"*","H33K36M_ATAC_peak_2106",165,".","Distal Intergenic",10,120765732,120774481,8750,1,"70874","ENSMUST00000219219.1",-48106
"544","chr10",120751469,120751797,329,"*","H33K36M_ATAC_peak_2107",86,".","Distal Intergenic",10,120765732,120774481,8750,1,"70874","ENSMUST00000219219.1",-13935
"545","chr10",121483561,121483913,353,"*","H33K36M_ATAC_peak_2115",79,".","Distal Intergenic",10,121410350,121476347,65998,2,"192678","ENSMUST00000026902.8",-7214
"546","chr10",122275009,122275443,435,"*","H33K36M_ATAC_peak_2126",98,".","Distal Intergenic",10,122119700,122130558,10859,1,"100043513","ENSMUST00000219576.1",155309
"547","chr10",122308762,122309069,308,"*","H33K36M_ATAC_peak_2127",70,".","Distal Intergenic",10,122448499,122453452,4954,1,"54140","ENSMUST00000020323.6",-139430
"548","chr10",123091734,123092067,334,"*","H33K36M_ATAC_peak_2135",89,".","Distal Intergenic",10,122992060,123076505,84446,2,"67074","ENSMUST00000073792.10",-15229
"549","chr10",124249485,124249683,199,"*","H33K36M_ATAC_peak_2138",45,".","Distal Intergenic",10,124469074,124524488,55415,1,"75030","ENSMUST00000219167.1",-219391
"550","chr10",125109089,125109482,394,"*","H33K36M_ATAC_peak_2139",61,".","Distal Intergenic",10,125227487,125308816,81330,2,"20503","ENSMUST00000105257.3",199334
"551","chr10",125782547,125782810,264,"*","H33K36M_ATAC_peak_2140",66,".","Distal Intergenic",10,125966219,125998013,31795,1,"320398","ENSMUST00000217813.1",-183409
"552","chr10",125938588,125938914,327,"*","H33K36M_ATAC_peak_2141",149,".","Distal Intergenic",10,125966219,125998013,31795,1,"320398","ENSMUST00000217813.1",-27305
"553","chr10",126267778,126267976,199,"*","H33K36M_ATAC_peak_2145",42,".","Distal Intergenic",10,126012425,126015230,2806,1,"320398","ENSMUST00000219974.1",255353
"554","chr10",126330395,126330894,500,"*","H33K36M_ATAC_peak_2146",90,".","Distal Intergenic",10,126012425,126015230,2806,1,"320398","ENSMUST00000219974.1",317970
"555","chr10",126642086,126642381,296,"*","H33K36M_ATAC_peak_2147",95,".","Distal Intergenic",10,126710282,126710391,110,2,"102465224","ENSMUST00000184232.1",68010
"556","chr10",126905885,126906133,249,"*","H33K36M_ATAC_peak_2150",79,".","Distal Intergenic",10,126868427,126901355,32929,2,"68876","ENSMUST00000026504.12",-4530
"557","chr10",126919114,126919408,295,"*","H33K36M_ATAC_peak_2151",114,".","Distal Intergenic",10,126868427,126901355,32929,2,"68876","ENSMUST00000026504.12",-17759
"558","chr10",126928397,126928942,546,"*","H33K36M_ATAC_peak_2152",106,".","Distal Intergenic",10,126868427,126901355,32929,2,"68876","ENSMUST00000026504.12",-27042
"559","chr10",126931210,126931559,350,"*","H33K36M_ATAC_peak_2153",47,".","Distal Intergenic",10,126958023,126960997,2975,1,"102632477","ENSMUST00000217769.1",-26464
"560","chr10",126962878,126963076,199,"*","H33K36M_ATAC_peak_2155",46,".","Distal Intergenic",10,126958023,126960997,2975,1,"102632477","ENSMUST00000217769.1",4855
"561","chr10",126972098,126972470,373,"*","H33K36M_ATAC_peak_2156",105,".","Distal Intergenic",10,126978717,126999969,21253,1,"52468","ENSMUST00000105256.9",-6247
"562","chr10",127879246,127879469,224,"*","H33K36M_ATAC_peak_2176",47,".","Distal Intergenic",10,127887474,127888330,857,2,"54150","ENSMUST00000130374.1",8861
"563","chr10",127932696,127933007,312,"*","H33K36M_ATAC_peak_2177",75,".","Distal Intergenic",10,127903414,127910337,6924,1,"70061","ENSMUST00000149849.1",29282
"564","chr10",127970437,127970913,477,"*","H33K36M_ATAC_peak_2178",108,".","Distal Intergenic",10,127990941,128000678,9738,2,"27400","ENSMUST00000026462.6",29765
"565","chr10",128256367,128256616,250,"*","H33K36M_ATAC_peak_2187",81,".","Distal Intergenic",10,128254096,128255645,1550,1,"28194","ENSMUST00000060782.4",2271
"566","chr10",128779423,128779866,444,"*","H33K36M_ATAC_peak_2209",337,".","Distal Intergenic",10,128790910,128799785,8876,1,"58223","ENSMUST00000219404.1",-11044
"567","chr10",128968385,128968614,230,"*","H33K36M_ATAC_peak_2216",86,".","Distal Intergenic",10,128971197,128978115,6919,1,"77699","ENSMUST00000181142.1",-2583
"568","chr10",128980710,128981393,684,"*","H33K36M_ATAC_peak_2217",153,".","Distal Intergenic",10,128989431,128992102,2672,1,"18373","ENSMUST00000091996.3",-8038
"569","chr10",129374116,129374538,423,"*","H33K36M_ATAC_peak_2218",148,".","Distal Intergenic",10,129387635,129388594,960,1,"258724","ENSMUST00000082342.2",-13097
"570","chr11",3103882,3104107,226,"*","H33K36M_ATAC_peak_2222",69,".","Distal Intergenic",11,3125904,3129396,3493,1,"236604","ENSMUST00000145164.7",-21797
"571","chr11",3123571,3124198,628,"*","H33K36M_ATAC_peak_2223",168,".","Distal Intergenic",11,3125904,3129396,3493,1,"236604","ENSMUST00000145164.7",-1706
"572","chr11",4302656,4302857,202,"*","H33K36M_ATAC_peak_2231",71,".","Distal Intergenic",11,4267095,4272514,5420,1,"16878","ENSMUST00000040750.3",35561
"573","chr11",4697837,4698035,199,"*","H33K36M_ATAC_peak_2232",32,".","Distal Intergenic",11,4701982,4704053,2072,2,"66152","ENSMUST00000130236.1",6018
"574","chr11",5860209,5860416,208,"*","H33K36M_ATAC_peak_2242",55,".","Distal Intergenic",11,5861947,5872088,10142,1,"11568","ENSMUST00000102923.9",-1531
"575","chr11",6695286,6695574,289,"*","H33K36M_ATAC_peak_2250",125,".","Distal Intergenic",11,6716001,6720037,4037,2,"626419","ENSMUST00000139769.1",24463
"576","chr11",7227414,7227612,199,"*","H33K36M_ATAC_peak_2251",68,".","Distal Intergenic",11,7207686,7213923,6238,2,"16009","ENSMUST00000135887.2",-13491
"577","chr11",7237814,7238168,355,"*","H33K36M_ATAC_peak_2252",111,".","Distal Intergenic",11,7207686,7213923,6238,2,"16009","ENSMUST00000135887.2",-23891
"578","chr11",7423650,7423878,229,"*","H33K36M_ATAC_peak_2253",69,".","Distal Intergenic",11,7207686,7213923,6238,2,"16009","ENSMUST00000135887.2",-209727
"579","chr11",8002921,8003119,199,"*","H33K36M_ATAC_peak_2254",57,".","Distal Intergenic",11,8451070,8468675,17606,2,"319939","ENSMUST00000129074.1",465556
"580","chr11",8365608,8365806,199,"*","H33K36M_ATAC_peak_2255",44,".","Distal Intergenic",11,8451070,8468675,17606,2,"319939","ENSMUST00000129074.1",102869
"581","chr11",8674870,8675148,279,"*","H33K36M_ATAC_peak_2261",74,".","Distal Intergenic",11,8431652,8664681,233030,2,"319939","ENSMUST00000239111.1",-10189
"582","chr11",8692862,8693089,228,"*","H33K36M_ATAC_peak_2262",94,".","Distal Intergenic",11,8431652,8664681,233030,2,"319939","ENSMUST00000239111.1",-28181
"583","chr11",9136623,9136823,201,"*","H33K36M_ATAC_peak_2266",73,".","Distal Intergenic",11,9133015,9136082,3068,1,"22271","ENSMUST00000146696.1",3608
"584","chr11",10318142,10318407,266,"*","H33K36M_ATAC_peak_2267",44,".","Distal Intergenic",11,11114223,11263526,149304,1,"319922","ENSMUST00000109681.7",-795816
"585","chr11",10980486,10980684,199,"*","H33K36M_ATAC_peak_2268",64,".","Distal Intergenic",11,11114223,11263526,149304,1,"319922","ENSMUST00000109681.7",-133539
"586","chr11",12473827,12474039,213,"*","H33K36M_ATAC_peak_2280",71,".","Distal Intergenic",11,12236678,12464960,228283,2,"12808","ENSMUST00000109651.8",-8867
"587","chr11",12532405,12532726,322,"*","H33K36M_ATAC_peak_2281",167,".","Distal Intergenic",11,12236678,12464960,228283,2,"12808","ENSMUST00000109651.8",-67445
"588","chr11",12610243,12610638,396,"*","H33K36M_ATAC_peak_2282",63,".","Distal Intergenic",11,12236678,12464960,228283,2,"12808","ENSMUST00000109651.8",-145283
"589","chr11",12811325,12811698,374,"*","H33K36M_ATAC_peak_2283",71,".","Distal Intergenic",11,12236678,12464960,228283,2,"12808","ENSMUST00000109651.8",-346365
"590","chr11",14634761,14634983,223,"*","H33K36M_ATAC_peak_2284",44,".","Distal Intergenic",11,14599276,14600314,1039,1,"432536","ENSMUST00000117584.2",35485
"591","chr11",16546564,16546762,199,"*","H33K36M_ATAC_peak_2288",29,".","Distal Intergenic",11,16501638,16508484,6847,2,"20335","ENSMUST00000178855.7",-38080
"592","chr11",16546851,16547049,199,"*","H33K36M_ATAC_peak_2289",40,".","Distal Intergenic",11,16501638,16508484,6847,2,"20335","ENSMUST00000178855.7",-38367
"593","chr11",16559369,16559656,288,"*","H33K36M_ATAC_peak_2290",93,".","Distal Intergenic",11,16501638,16508484,6847,2,"20335","ENSMUST00000178855.7",-50885
"594","chr11",16591443,16591951,509,"*","H33K36M_ATAC_peak_2291",145,".","Distal Intergenic",11,16501638,16508484,6847,2,"20335","ENSMUST00000178855.7",-82959
"595","chr11",17386805,17387176,372,"*","H33K36M_ATAC_peak_2300",71,".","Distal Intergenic",11,17263621,17266560,2940,1,"57316","ENSMUST00000130330.1",123184
"596","chr11",18071037,18071287,251,"*","H33K36M_ATAC_peak_2302",107,".","Distal Intergenic",11,18095986,18103384,7399,1,"327872","ENSMUST00000150694.1",-24699
"597","chr11",19020333,19020624,292,"*","H33K36M_ATAC_peak_2307",124,".","Distal Intergenic",11,18879817,19018985,139169,2,"17268","ENSMUST00000144988.7",-1348
"598","chr11",19737450,19737706,257,"*","H33K36M_ATAC_peak_2308",53,".","Distal Intergenic",11,19924375,20024026,99652,1,"114716","ENSMUST00000093299.12",-186669
"599","chr11",19920419,19920694,276,"*","H33K36M_ATAC_peak_2309",67,".","Distal Intergenic",11,19924375,20024026,99652,1,"114716","ENSMUST00000093299.12",-3681
"600","chr11",20477369,20477944,576,"*","H33K36M_ATAC_peak_2317",104,".","Distal Intergenic",11,20543253,20597020,53768,1,"58172","ENSMUST00000145328.1",-65309
"601","chr11",20858907,20859592,686,"*","H33K36M_ATAC_peak_2321",71,".","Distal Intergenic",11,20829312,20831056,1745,2,"216551","ENSMUST00000154300.7",-27851
"602","chr11",20896198,20896403,206,"*","H33K36M_ATAC_peak_2322",49,".","Distal Intergenic",11,20829312,20831056,1745,2,"216551","ENSMUST00000154300.7",-65142
"603","chr11",21951802,21952000,199,"*","H33K36M_ATAC_peak_2326",53,".","Distal Intergenic",11,21994764,22001615,6852,2,"18423","ENSMUST00000006071.13",49615
"604","chr11",22437559,22437854,296,"*","H33K36M_ATAC_peak_2330",182,".","Distal Intergenic",11,22512088,22519234,7147,1,"103765","ENSMUST00000059319.7",-74234
"605","chr11",22482017,22482365,349,"*","H33K36M_ATAC_peak_2331",76,".","Distal Intergenic",11,22512088,22519234,7147,1,"103765","ENSMUST00000059319.7",-29723
"606","chr11",22644024,22644292,269,"*","H33K36M_ATAC_peak_2333",84,".","Distal Intergenic",11,22512088,22519234,7147,1,"103765","ENSMUST00000059319.7",131936
"607","chr11",22719644,22719909,266,"*","H33K36M_ATAC_peak_2334",111,".","Distal Intergenic",11,22759738,22859545,99808,2,"53625","ENSMUST00000189990.1",139636
"608","chr11",23141302,23141512,211,"*","H33K36M_ATAC_peak_2342",54,".","Distal Intergenic",11,23152140,23166375,14236,1,"76993","ENSMUST00000141678.1",-10628
"609","chr11",23855524,23855723,200,"*","H33K36M_ATAC_peak_2352",53,".","Distal Intergenic",11,23865244,23868470,3227,2,"216578","ENSMUST00000145013.1",12747
"610","chr11",24233760,24234244,485,"*","H33K36M_ATAC_peak_2354",112,".","Distal Intergenic",11,24142379,24163291,20913,1,"14025","ENSMUST00000127494.1",91381
"611","chr11",26961662,26961865,204,"*","H33K36M_ATAC_peak_2357",84,".","Distal Intergenic",11,26547848,26593999,46152,2,"69922","ENSMUST00000156264.1",-367663
"612","chr11",31870607,31870952,346,"*","H33K36M_ATAC_peak_2382",240,".","Distal Intergenic",11,31872211,31931577,59367,1,"67579","ENSMUST00000020543.12",-1259
"613","chr11",32345623,32345854,232,"*","H33K36M_ATAC_peak_2386",51,".","Distal Intergenic",11,32347820,32428173,80354,1,"268396","ENSMUST00000038753.5",-1966
"614","chr11",32435706,32435996,291,"*","H33K36M_ATAC_peak_2389",186,".","Distal Intergenic",11,32455370,32516687,61318,1,"327900","ENSMUST00000051053.4",-19374
"615","chr11",32991172,32991378,207,"*","H33K36M_ATAC_peak_2396",88,".","Distal Intergenic",11,33117430,33146795,29366,2,"14172","ENSMUST00000109363.7",155417
"616","chr11",33088154,33088352,199,"*","H33K36M_ATAC_peak_2398",39,".","Distal Intergenic",11,33117430,33146795,29366,2,"14172","ENSMUST00000109363.7",58443
